1.7396213,2.5937488,1.8243874,2.6645703,1507.832,1605.7822,1890.6106,1853.3296,1827.6107,1764.1619,1915.9578,1742.752,200.56853,229.04996,1.9192779
1.5179569,1.809996,0.0,0.0,294.86066,336.6762,465.42307,468.59753,428.46683,457.4762,583.9332,511.91263,651.83264,522.8656,9.040918
3.318573443256802,5.480556405767048,4.514830373074246,8.572584163217192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.055851074753446,4.547292645012969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3464796908094734,1.7438467824946167,1.2038093727710053,1.6438017817315012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3217764,3.9801242,3.0109792,3.6860998,2667.8645,2399.634,2637.4167,2690.4736,2377.3818,2212.922,2325.3345,2091.3696,212.04483,210.64868,4.6003833
3.6513073,6.548759,0.0,0.0,2914.8577,2778.0334,3047.714,3031.7776,2747.5127,2595.2046,2791.0544,2475.2925,254.82419,274.5567,4.2429013
2.5394468,3.906706,2.4436522,3.906895,2909.4368,2769.3176,2781.5745,2639.0012,2275.0508,2084.9683,2272.3352,1952.9937,120.52774,129.22432,1.2583688
4.2312636,4.699293,3.6008587,4.366261,2733.3984,2487.9277,2775.538,2843.2698,2551.2334,2361.869,2548.6628,2261.7124,253.57782,230.66808,7.44686
2.3969499456866887,3.524751940911439,2.344524862250389,3.379759511513818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7797554,3.5762634,2.942675,3.9542167,2680.4805,2361.3213,2615.0784,2691.7993,2489.9688,2369.4575,2591.6433,2330.8826,270.36002,257.66727,5.2034683
2.1640641594746324,3.1447499968094834,2.7894162498677533,3.7374875574387207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9891831,2.5044003,0.0,0.0,2636.2393,2423.622,2505.3582,2475.4294,2276.9453,2128.8428,2341.8718,2033.8186,292.59818,282.81833,2.4864373
2.5578823,4.275771,2.8204129,4.3710704,3240.249,3043.5706,3123.844,3012.0305,2566.7644,2379.26,2502.7087,2227.1328,158.10068,200.9073,1.4425247
2.5156448,3.236156,2.5024467,2.9935124,3031.551,2902.0168,2984.7373,2974.7278,2725.081,2573.3774,2598.4048,2488.9246,297.10287,333.8934,2.075823
2.0238974,3.1059084,1.9341682,3.0972238,3596.4492,3420.018,3571.912,3474.2068,3093.4565,2890.6487,3079.101,2759.5513,321.41904,343.1595,4.048175
1.5066258,2.2409801,1.4639803,2.1860933,2058.257,1854.622,2064.788,2016.78,1772.143,1666.5833,1832.0894,1603.2327,164.25266,202.22124,2.4461977
2.4563653,4.4034433,2.5199108,3.6943405,3375.821,3291.06,3378.0916,3300.1675,2835.2012,2478.8225,2529.3535,2209.112,210.75774,121.885704,5.9013987
1.4207286,1.6695974,0.0,0.0,367.3955,389.20114,478.87784,487.59143,481.2951,512.6334,655.7905,567.2352,572.43335,446.32602,12.048765
1.4622412,1.9404396,1.6041486,2.0678463,1921.9254,1735.4832,1898.2104,1900.4282,1759.9133,1679.2378,1860.5192,1637.9323,219.64217,248.48468,1.4121833
2.0599203,4.3407197,6.400348,9.624883,3037.0872,2948.5325,3013.525,2916.692,2486.1638,2135.5369,2176.4822,1882.1195,197.88838,121.45308,4.175377
1.2098559,1.8164668,1.5658554,2.2382967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6368473,2.071722,1.7295146,2.2826686,2089.3188,1806.5537,1999.8611,2092.302,1960.7413,1881.6908,1998.3005,1863.4161,202.76276,210.78848,4.082756
1.9569079,2.3242338,1.9283016,2.3015275,1943.3472,1789.0426,1925.9615,1957.8782,1887.3807,1806.4235,1999.9978,1759.3843,366.407,371.38855,5.0397243
2.1072475271339908,3.351583293378281,1.7127955582120902,2.7852007723949312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.744958,3.0054598,1.8326565,3.076797,1417.8513,1484.2104,1501.1519,1404.9613,1342.9218,1265.5792,1378.101,1215.2789,106.08854,114.62444,1.9861299
1.5711255,1.7687384,0.0,0.0,181.10947,217.83437,343.12814,342.9805,279.33948,295.52243,358.11685,338.34204,643.7991,524.7905,12.112287
3.062104,6.258161,2.6794658,6.4824343,1630.7861,1536.8417,1529.8104,1562.7855,1566.3546,1563.9166,1650.4938,1559.1003,1324.6333,1251.4226,34.113583
2.633059,3.1159296,0.0,0.0,2003.9905,1903.4972,1903.6418,1930.4003,1879.8525,1844.8518,1997.8884,1836.3761,1774.4297,1783.862,37.32749
2.056009,2.6055973,1.322517,1.9789263,2420.322,2343.6648,2400.6155,2381.1746,2199.362,2086.2122,2216.9497,1998.4187,832.8543,893.82,31.062748
3.0937712,3.7192419,2.8428476,3.6374123,2977.0999,2870.1084,3012.3787,2993.7244,2572.7703,2356.526,2399.5173,2156.8215,156.4423,153.55493,10.089752
4.405077,6.988688,0.0,0.0,2538.2764,2471.3254,2425.6104,2248.6243,1899.7687,1699.2504,1902.322,1622.7227,328.17935,279.96814,6.5624065
2.574254,3.9955182,2.568835,3.8879888,3278.8694,2984.4568,3062.8296,2932.0833,2513.8416,2322.0547,2496.7026,2168.177,204.62566,244.15327,1.6038446
4.1637607,4.426741,3.9058688,4.590971,2789.279,2687.2898,2817.0457,2982.8652,2978.5667,2919.77,3075.98,2887.9412,1694.1863,1637.9034,35.552402
2.4202874,3.6931338,2.299496,3.3201227,3487.584,3261.93,3285.9312,2943.1482,2388.9727,2107.4617,2274.3394,1869.7659,117.05708,62.218716,2.308649
2.7840555,3.6101744,2.8664868,3.6700342,2619.3027,2449.6982,2484.7224,2340.565,1958.1793,1738.5936,1887.4701,1595.2544,261.562,187.85596,6.7012134
1.9707441,2.7700427,0.0,0.0,3198.9558,3102.5352,3146.7185,3111.8716,2776.006,2575.018,2747.6682,2408.4243,356.84012,406.3655,3.1294591
2.4055536,4.3543954,2.5809698,4.2557397,3190.5503,2989.6462,3035.7188,2918.8965,2500.8396,2316.106,2425.3206,2172.736,316.48242,363.0088,1.6167153
